,year,month,date,date_in_Fraction,daily total sunspot number,daily std dev,number of stations,definitive/provisional marker
1906,2002,3,22,2002.221,139,10.0,14,0
1907,2002,3,23,2002.223,158,8.1,20,0
1908,2002,3,24,2002.226,166,7.3,20,0
1909,2002,3,25,2002.229,163,9.2,20,0
1910,2002,3,26,2002.232,151,8.3,18,0
1911,2002,3,27,2002.234,172,6.5,19,0
1912,2002,3,28,2002.237,160,7.6,25,0
1913,2002,3,29,2002.24,170,5.5,20,0
1914,2002,3,30,2002.242,166,5.8,18,0
1915,2002,3,31,2002.245,187,8.3,22,0
1916,2002,4,1,2002.248,180,11.0,28,0
1917,2002,4,2,2002.251,201,13.3,26,0
1918,2002,4,3,2002.253,195,13.7,27,0
1919,2002,4,4,2002.256,197,10.0,24,0
1920,2002,4,5,2002.259,197,9.1,25,0
1921,2002,4,6,2002.262,211,13.0,23,0
1922,2002,4,7,2002.264,214,10.1,19,0
1923,2002,4,8,2002.267,208,10.1,24,0
1924,2002,4,9,2002.27,229,10.3,20,0
1925,2002,4,10,2002.273,220,8.0,20,0
1926,2002,4,11,2002.275,235,11.0,19,0
1927,2002,4,12,2002.278,251,7.3,13,0
1928,2002,4,13,2002.281,223,8.1,15,0
1929,2002,4,14,2002.284,232,10.8,20,0
1930,2002,4,15,2002.286,214,7.9,16,0
1931,2002,4,16,2002.289,175,7.3,14,0
1932,2002,4,17,2002.292,146,8.4,15,0
1933,2002,4,18,2002.295,164,7.5,19,0
1934,2002,4,19,2002.297,161,9.4,21,0
1935,2002,4,20,2002.3,158,6.2,20,0
1936,2002,4,21,2002.303,147,7.5,19,0
1937,2002,4,22,2002.305,144,7.1,23,0
1938,2002,4,23,2002.308,177,7.0,24,0
1939,2002,4,24,2002.311,232,12.9,20,0
1940,2002,4,25,2002.314,228,11.4,18,0
1941,2002,4,26,2002.316,156,10.9,14,0
1942,2002,4,27,2002.319,136,8.3,18,0
1943,2002,4,28,2002.322,110,6.5,22,0
1944,2002,4,29,2002.325,135,10.1,23,0
1945,2002,4,30,2002.327,132,9.1,14,0
1946,2002,5,1,2002.33,158,8.7,20,0
1947,2002,5,2,2002.333,177,8.3,19,0
1948,2002,5,3,2002.336,231,12.7,21,0
1949,2002,5,4,2002.338,258,8.9,12,0
1950,2002,5,5,2002.341,267,15.7,14,0
1951,2002,5,6,2002.344,231,14.6,19,0
1952,2002,5,7,2002.347,244,8.7,18,0
1953,2002,5,8,2002.349,220,14.6,17,0
1954,2002,5,9,2002.352,196,10.1,12,0
1955,2002,5,10,2002.355,207,10.6,14,0
1956,2002,5,11,2002.358,214,14.3,13,0
1957,2002,5,12,2002.36,202,9.6,21,0
1958,2002,5,13,2002.363,161,9.3,19,0
1959,2002,5,14,2002.366,118,8.6,23,0
1960,2002,5,15,2002.368,115,5.6,23,0
1961,2002,5,16,2002.371,130,7.1,20,0
1962,2002,5,17,2002.374,134,7.5,21,0
1963,2002,5,18,2002.377,144,6.1,18,0
1964,2002,5,19,2002.379,144,9.4,21,0
1965,2002,5,20,2002.382,166,8.7,23,0
1966,2002,5,21,2002.385,188,9.0,21,0
1967,2002,5,22,2002.388,213,12.4,15,0
1968,2002,5,23,2002.39,211,8.9,21,0
1969,2002,5,24,2002.393,199,11.5,16,0
1970,2002,5,25,2002.396,197,10.6,21,0
1971,2002,5,26,2002.399,188,7.4,20,0
1972,2002,5,27,2002.401,191,10.3,26,0
1973,2002,5,28,2002.404,185,7.8,22,0
1974,2002,5,29,2002.407,177,8.2,21,0
1975,2002,5,30,2002.41,160,6.6,24,0
1976,2002,5,31,2002.412,186,7.4,20,0
1977,2002,6,1,2002.415,181,6.6,24,0
1978,2002,6,2,2002.418,188,9.8,23,0
1979,2002,6,3,2002.421,194,10.6,21,0
1980,2002,6,4,2002.423,219,9.1,19,0
1981,2002,6,5,2002.426,184,8.9,19,0
1982,2002,6,6,2002.429,197,12.7,17,0
1983,2002,6,7,2002.432,197,8.5,15,0
1984,2002,6,8,2002.434,185,9.1,18,0
1985,2002,6,9,2002.437,165,9.2,18,0
1986,2002,6,10,2002.44,128,7.3,16,0
1987,2002,6,11,2002.442,99,5.1,20,0
1988,2002,6,12,2002.445,109,6.3,17,0
1989,2002,6,13,2002.448,80,9.3,14,0
1990,2002,6,14,2002.451,107,8.0,20,0
1991,2002,6,15,2002.453,102,7.6,20,0
1992,2002,6,16,2002.456,117,9.0,19,0
1993,2002,6,17,2002.459,88,6.7,19,0
1994,2002,6,18,2002.462,127,8.7,22,0
1995,2002,6,19,2002.464,115,5.3,23,0
1996,2002,6,20,2002.467,108,8.6,15,0
1997,2002,6,21,2002.47,83,8.6,22,0
1998,2002,6,22,2002.473,83,3.8,22,0
1999,2002,6,23,2002.475,95,6.3,19,0
2000,2002,6,24,2002.478,108,5.4,21,0
2001,2002,6,25,2002.481,111,4.5,17,0
2002,2002,6,26,2002.484,108,4.8,19,0
2003,2002,6,27,2002.486,96,5.3,15,0
2004,2002,6,28,2002.489,88,5.9,20,0
2005,2002,6,29,2002.492,96,4.8,18,0
2006,2002,6,30,2002.495,105,7.5,17,0
2007,2002,7,1,2002.497,94,5.4,15,0
2008,2002,7,2,2002.5,99,6.1,21,0
2009,2002,7,3,2002.503,129,8.6,17,0
2010,2002,7,4,2002.505,133,7.2,24,0
2011,2002,7,5,2002.508,142,5.2,16,0
2012,2002,7,6,2002.511,121,8.6,17,0
2013,2002,7,7,2002.514,107,5.8,21,0
2014,2002,7,8,2002.516,102,6.6,23,0
2015,2002,7,9,2002.519,103,5.9,23,0
2016,2002,7,10,2002.522,94,6.4,17,0
2017,2002,7,11,2002.525,99,5.4,24,0
2018,2002,7,12,2002.527,84,6.4,22,0
2019,2002,7,13,2002.53,116,8.3,19,0
2020,2002,7,14,2002.533,126,7.9,20,0
2021,2002,7,15,2002.536,155,10.8,19,0
2022,2002,7,16,2002.538,160,9.9,23,0
2023,2002,7,17,2002.541,147,7.7,20,0
2024,2002,7,18,2002.544,149,9.8,24,0
2025,2002,7,19,2002.547,134,8.2,21,0
2026,2002,7,20,2002.549,124,7.9,21,0
2027,2002,7,21,2002.552,124,7.7,24,0
2028,2002,7,22,2002.555,147,8.7,20,0
2029,2002,7,23,2002.558,196,12.8,17,0
2030,2002,7,24,2002.56,209,11.2,24,0
2031,2002,7,25,2002.563,215,11.1,20,0
2032,2002,7,26,2002.566,265,20.0,21,0
2033,2002,7,27,2002.568,294,21.5,18,0
2034,2002,7,28,2002.571,310,22.3,20,0
2035,2002,7,29,2002.574,293,18.1,20,0
2036,2002,7,30,2002.577,281,18.7,17,0
2037,2002,7,31,2002.579,239,10.5,20,0
2038,2002,8,1,2002.582,207,7.8,21,0
2039,2002,8,2,2002.585,199,6.8,24,0
2040,2002,8,3,2002.588,183,8.2,22,0
2041,2002,8,4,2002.59,143,5.8,24,0
2042,2002,8,5,2002.593,127,5.9,19,0
2043,2002,8,6,2002.596,131,6.9,18,0
2044,2002,8,7,2002.599,133,7.1,22,0
2045,2002,8,8,2002.601,115,12.3,23,0
2046,2002,8,9,2002.604,110,9.2,19,0
2047,2002,8,10,2002.607,110,5.5,18,0
2048,2002,8,11,2002.61,149,8.9,20,0
2049,2002,8,12,2002.612,177,5.9,18,0
2050,2002,8,13,2002.615,202,12.2,23,0
2051,2002,8,14,2002.618,267,13.8,24,0
2052,2002,8,15,2002.621,279,13.1,22,0
2053,2002,8,16,2002.623,263,12.5,25,0
2054,2002,8,17,2002.626,281,13.5,22,0
2055,2002,8,18,2002.629,270,13.0,20,0
2056,2002,8,19,2002.632,248,13.5,20,0
2057,2002,8,20,2002.634,211,9.4,19,0
2058,2002,8,21,2002.637,192,11.9,21,0
2059,2002,8,22,2002.64,172,10.1,22,0
2060,2002,8,23,2002.642,186,11.0,18,0
2061,2002,8,24,2002.645,149,9.2,22,0
2062,2002,8,25,2002.648,148,10.3,21,0
2063,2002,8,26,2002.651,119,6.0,23,0
2064,2002,8,27,2002.653,121,8.6,20,0
2065,2002,8,28,2002.656,122,8.6,23,0
2066,2002,8,29,2002.659,124,7.2,24,0
2067,2002,8,30,2002.662,146,7.9,25,0
2068,2002,8,31,2002.664,160,9.9,21,0
2069,2002,9,1,2002.667,206,10.4,24,0
2070,2002,9,2,2002.67,233,6.9,20,0
2071,2002,9,3,2002.673,252,11.9,22,0
2072,2002,9,4,2002.675,247,13.9,19,0
2073,2002,9,5,2002.678,226,8.0,21,0
2074,2002,9,6,2002.681,202,10.9,21,0
2075,2002,9,7,2002.684,206,14.3,16,0
2076,2002,9,8,2002.686,213,8.4,23,0
2077,2002,9,9,2002.689,199,10.2,20,0
2078,2002,9,10,2002.692,202,12.5,21,0
2079,2002,9,11,2002.695,187,11.2,13,0
2080,2002,9,12,2002.697,187,14.5,25,0
2081,2002,9,13,2002.7,187,9.6,19,0
2082,2002,9,14,2002.703,149,9.5,17,0
2083,2002,9,15,2002.705,166,10.3,17,0
2084,2002,9,16,2002.708,170,8.1,15,0
2085,2002,9,17,2002.711,199,9.6,14,0
2086,2002,9,18,2002.714,207,9.8,20,0
2087,2002,9,19,2002.716,192,7.9,22,0
2088,2002,9,20,2002.719,195,9.0,24,0
2089,2002,9,21,2002.722,182,9.4,16,0
2090,2002,9,22,2002.725,185,11.6,14,0
2091,2002,9,23,2002.727,192,9.6,17,0
2092,2002,9,24,2002.73,177,10.6,20,0
2093,2002,9,25,2002.733,190,5.5,13,0
2094,2002,9,26,2002.736,154,4.9,9,0
2095,2002,9,27,2002.738,154,9.8,17,0
2096,2002,9,28,2002.741,137,9.6,15,0
2097,2002,9,29,2002.744,130,7.1,21,0
2098,2002,9,30,2002.747,110,7.7,19,0
2099,2002,10,1,2002.749,90,5.1,16,0
2100,2002,10,2,2002.752,109,7.9,21,0
2101,2002,10,3,2002.755,104,5.3,18,0
2102,2002,10,4,2002.758,93,6.7,23,0
2103,2002,10,5,2002.76,118,8.0,18,0
2104,2002,10,6,2002.763,126,6.3,17,0
2105,2002,10,7,2002.766,123,8.0,21,0
2106,2002,10,8,2002.768,157,8.7,17,0
2107,2002,10,9,2002.771,164,9.9,20,0
2108,2002,10,10,2002.774,200,8.8,23,0
2109,2002,10,11,2002.777,188,11.2,17,0
2110,2002,10,12,2002.779,189,7.0,11,0
2111,2002,10,13,2002.782,185,7.9,15,0
2112,2002,10,14,2002.785,177,7.3,15,0
2113,2002,10,15,2002.788,180,7.5,14,0
2114,2002,10,16,2002.79,199,5.6,16,0
2115,2002,10,17,2002.793,171,8.4,17,0
2116,2002,10,18,2002.796,183,10.2,15,0
2117,2002,10,19,2002.799,186,12.0,18,0
2118,2002,10,20,2002.801,189,8.4,14,0
2119,2002,10,21,2002.804,144,9.5,13,0
2120,2002,10,22,2002.807,136,8.0,16,0
2121,2002,10,23,2002.81,119,8.3,19,0
2122,2002,10,24,2002.812,113,7.0,18,0
2123,2002,10,25,2002.815,119,5.5,18,0
2124,2002,10,26,2002.818,126,6.4,19,0
2125,2002,10,27,2002.821,130,6.7,17,0
2126,2002,10,28,2002.823,135,7.1,26,0
2127,2002,10,29,2002.826,177,9.3,19,0
2128,2002,10,30,2002.829,186,9.4,16,0
2129,2002,10,31,2002.832,171,7.2,16,0
2130,2002,11,1,2002.834,191,5.2,12,0
2131,2002,11,2,2002.837,177,8.0,17,0
2132,2002,11,3,2002.84,190,12.3,16,0
2133,2002,11,4,2002.842,165,11.4,13,0
2134,2002,11,5,2002.845,188,7.6,22,0
2135,2002,11,6,2002.848,211,9.1,19,0
2136,2002,11,7,2002.851,223,9.7,13,0
2137,2002,11,8,2002.853,188,13.1,15,0
2138,2002,11,9,2002.856,199,10.4,18,0
2139,2002,11,10,2002.859,194,8.9,16,0
2140,2002,11,11,2002.862,176,8.4,18,0
2141,2002,11,12,2002.864,154,8.5,17,0
2142,2002,11,13,2002.867,145,7.0,16,0
2143,2002,11,14,2002.87,160,5.1,15,0
2144,2002,11,15,2002.873,157,11.1,16,0
2145,2002,11,16,2002.875,137,8.7,9,0
2146,2002,11,17,2002.878,140,9.2,14,0
2147,2002,11,18,2002.881,128,9.8,16,0
2148,2002,11,19,2002.884,114,9.6,13,0
2149,2002,11,20,2002.886,145,7.1,20,0
2150,2002,11,21,2002.889,126,5.8,12,0
2151,2002,11,22,2002.892,122,5.1,15,0
2152,2002,11,23,2002.895,119,4.4,13,0
2153,2002,11,24,2002.897,103,5.2,20,0
2154,2002,11,25,2002.9,86,6.6,12,0
2155,2002,11,26,2002.903,76,6.7,16,0
2156,2002,11,27,2002.905,105,6.7,19,0
2157,2002,11,28,2002.908,108,6.3,18,0
2158,2002,11,29,2002.911,94,4.2,16,0
2159,2002,11,30,2002.914,94,5.5,14,0
2160,2002,12,1,2002.916,121,7.0,9,0
2161,2002,12,2,2002.919,110,10.1,12,0
2162,2002,12,3,2002.922,107,9.8,11,0
2163,2002,12,4,2002.925,134,8.6,7,0
2164,2002,12,5,2002.927,137,8.8,17,0
2165,2002,12,6,2002.93,137,3.9,6,0
2166,2002,12,7,2002.933,132,4.2,7,0
2167,2002,12,8,2002.936,164,10.4,12,0
2168,2002,12,9,2002.938,179,9.4,19,0
2169,2002,12,10,2002.941,157,9.9,18,0
2170,2002,12,11,2002.944,124,12.1,21,0
2171,2002,12,12,2002.947,109,16.1,19,0
2172,2002,12,13,2002.949,126,7.9,14,0
2173,2002,12,14,2002.952,208,9.5,17,0
2174,2002,12,15,2002.955,199,11.8,12,0
2175,2002,12,16,2002.958,216,8.7,10,0
2176,2002,12,17,2002.96,234,13.5,11,0
2177,2002,12,18,2002.963,224,12.9,16,0
2178,2002,12,19,2002.966,224,16.0,18,0
2179,2002,12,20,2002.968,208,14.8,13,0
2180,2002,12,21,2002.971,187,8.3,9,0
2181,2002,12,22,2002.974,174,8.2,10,0
2182,2002,12,23,2002.977,126,14.2,12,0
2183,2002,12,24,2002.979,95,6.6,15,0
2184,2002,12,25,2002.982,59,4.6,14,0
2185,2002,12,26,2002.985,54,4.1,18,0
2186,2002,12,27,2002.988,49,3.0,8,0
2187,2002,12,28,2002.99,45,4.0,16,0
2188,2002,12,29,2002.993,52,4.5,13,0
2189,2002,12,30,2002.996,49,6.2,10,0
2190,2002,12,31,2002.999,55,5.7,14,0
2191,2003,1,1,2003.001,52,4.1,16,0
2192,2003,1,2,2003.004,45,4.6,12,0
2193,2003,1,3,2003.007,110,6.6,11,0
2194,2003,1,4,2003.01,109,6.4,17,0
2195,2003,1,5,2003.012,114,6.7,18,0
2196,2003,1,6,2003.015,144,5.6,20,0
2197,2003,1,7,2003.018,151,6.6,15,0
2198,2003,1,8,2003.021,181,6.4,21,0
2199,2003,1,9,2003.023,182,10.4,20,0
2200,2003,1,10,2003.026,196,10.7,19,0
2201,2003,1,11,2003.029,196,6.7,22,0
2202,2003,1,12,2003.032,174,9.9,20,0
2203,2003,1,13,2003.034,157,9.7,10,0
2204,2003,1,14,2003.037,157,11.3,10,0
2205,2003,1,15,2003.04,141,5.7,12,0
2206,2003,1,16,2003.042,141,5.4,19,0
2207,2003,1,17,2003.045,136,6.0,20,0
2208,2003,1,18,2003.048,129,7.0,13,0
2209,2003,1,19,2003.051,146,12.6,14,0
2210,2003,1,20,2003.053,156,6.0,13,0
2211,2003,1,21,2003.056,114,10.6,15,0
2212,2003,1,22,2003.059,144,4.7,13,0
2213,2003,1,23,2003.062,117,3.8,8,0
2214,2003,1,24,2003.064,127,4.5,18,0
2215,2003,1,25,2003.067,99,5.6,17,0
2216,2003,1,26,2003.07,121,5.8,14,0
2217,2003,1,27,2003.073,142,8.4,11,0
2218,2003,1,28,2003.075,142,6.2,14,0
2219,2003,1,29,2003.078,141,5.8,17,0
2220,2003,1,30,2003.081,104,8.2,17,0
2221,2003,1,31,2003.084,69,6.5,16,0
2222,2003,2,1,2003.086,66,5.5,20,0
2223,2003,2,2,2003.089,71,7.3,17,0
2224,2003,2,3,2003.092,59,7.0,17,0
2225,2003,2,4,2003.095,58,8.1,15,0
2226,2003,2,5,2003.097,82,5.9,18,0
2227,2003,2,6,2003.1,112,7.5,17,0
2228,2003,2,7,2003.103,135,6.4,15,0
2229,2003,2,8,2003.105,143,7.1,15,0
2230,2003,2,9,2003.108,153,9.4,17,0
2231,2003,2,10,2003.111,120,4.5,16,0
2232,2003,2,11,2003.114,120,4.4,14,0
2233,2003,2,12,2003.116,117,4.5,18,0
2234,2003,2,13,2003.119,97,4.8,23,0
2235,2003,2,14,2003.122,74,5.1,25,0
2236,2003,2,15,2003.125,51,10.2,21,0
2237,2003,2,16,2003.127,33,5.7,21,0
2238,2003,2,17,2003.13,16,2.3,25,0
2239,2003,2,18,2003.133,33,4.8,15,0
2240,2003,2,19,2003.136,54,3.8,21,0
2241,2003,2,20,2003.138,72,4.6,19,0
2242,2003,2,21,2003.141,76,4.4,19,0
2243,2003,2,22,2003.144,56,5.3,19,0
2244,2003,2,23,2003.147,46,4.2,20,0
2245,2003,2,24,2003.149,46,2.7,20,0
2246,2003,2,25,2003.152,53,2.5,22,0
2247,2003,2,26,2003.155,49,6.8,22,0
2248,2003,2,27,2003.158,71,5.6,23,0
2249,2003,2,28,2003.16,56,3.9,24,0
2250,2003,3,1,2003.163,79,3.8,15,0
2251,2003,3,2,2003.166,97,7.7,16,0
2252,2003,3,3,2003.168,94,5.1,14,0
2253,2003,3,4,2003.171,132,11.2,15,0
2254,2003,3,5,2003.174,107,10.9,18,0
2255,2003,3,6,2003.177,104,7.9,18,0
2256,2003,3,7,2003.179,130,14.3,20,0
2257,2003,3,8,2003.182,109,8.5,24,0
2258,2003,3,9,2003.185,147,14.4,20,0
2259,2003,3,10,2003.188,117,9.4,19,0
2260,2003,3,11,2003.19,114,5.3,11,0
2261,2003,3,12,2003.193,92,5.3,16,0
2262,2003,3,13,2003.196,74,4.3,24,0
2263,2003,3,14,2003.199,96,7.2,22,0
2264,2003,3,15,2003.201,104,4.9,18,0
2265,2003,3,16,2003.204,102,5.1,23,0
2266,2003,3,17,2003.207,68,5.5,19,0
2267,2003,3,18,2003.21,71,3.9,21,0
2268,2003,3,19,2003.212,64,3.4,24,0
2269,2003,3,20,2003.215,48,3.4,22,0
2270,2003,3,21,2003.218,38,7.0,23,0
2271,2003,3,22,2003.221,13,2.5,22,0
2272,2003,3,23,2003.223,45,4.7,24,0
2273,2003,3,24,2003.226,54,5.5,26,0
2274,2003,3,25,2003.229,86,5.6,19,0
2275,2003,3,26,2003.232,115,8.7,22,0
2276,2003,3,27,2003.234,134,7.7,24,0
2277,2003,3,28,2003.237,150,7.6,25,0
2278,2003,3,29,2003.24,185,9.9,20,0
2279,2003,3,30,2003.242,185,7.7,26,0
2280,2003,3,31,2003.245,168,8.7,23,0
2281,2003,4,1,2003.248,152,4.7,22,0
2282,2003,4,2,2003.251,168,8.5,18,0
2283,2003,4,3,2003.253,147,7.8,22,0
2284,2003,4,4,2003.256,117,7.0,21,0
2285,2003,4,5,2003.259,98,4.8,20,0
2286,2003,4,6,2003.262,85,5.6,24,0
2287,2003,4,7,2003.264,78,4.8,25,0
2288,2003,4,8,2003.267,55,3.0,21,0
2289,2003,4,9,2003.27,69,5.1,22,0
2290,2003,4,10,2003.273,62,7.2,18,0
2291,2003,4,11,2003.275,41,2.8,19,0
2292,2003,4,12,2003.278,60,6.9,18,0
2293,2003,4,13,2003.281,62,2.4,25,0
2294,2003,4,14,2003.284,57,2.2,25,0
2295,2003,4,15,2003.286,47,3.6,20,0
2296,2003,4,16,2003.289,26,4.5,27,0
2297,2003,4,17,2003.292,31,4.8,23,0
2298,2003,4,18,2003.295,44,6.6,22,0
2299,2003,4,19,2003.297,55,5.4,19,0
2300,2003,4,20,2003.3,73,4.5,18,0
2301,2003,4,21,2003.303,95,8.2,23,0
2302,2003,4,22,2003.305,122,6.5,23,0
2303,2003,4,23,2003.308,119,10.9,19,0
2304,2003,4,24,2003.311,119,6.4,17,0
2305,2003,4,25,2003.314,145,6.6,18,0
2306,2003,4,26,2003.316,140,9.6,17,0
2307,2003,4,27,2003.319,168,10.6,17,0
2308,2003,4,28,2003.322,163,8.7,20,0
2309,2003,4,29,2003.325,178,8.3,21,0
2310,2003,4,30,2003.327,160,7.9,15,0
2311,2003,5,1,2003.33,157,15.4,21,0
2312,2003,5,2,2003.333,137,6.8,19,0
2313,2003,5,3,2003.336,151,7.5,23,0
2314,2003,5,4,2003.338,153,8.2,25,0
2315,2003,5,5,2003.341,148,5.7,19,0
2316,2003,5,6,2003.344,124,5.2,17,0
2317,2003,5,7,2003.347,103,8.8,21,0
2318,2003,5,8,2003.349,52,5.2,21,0
2319,2003,5,9,2003.352,32,3.0,20,0
2320,2003,5,10,2003.355,27,2.5,24,0
2321,2003,5,11,2003.358,57,6.7,19,0
2322,2003,5,12,2003.36,60,5.6,21,0
2323,2003,5,13,2003.363,65,4.7,24,0
2324,2003,5,14,2003.366,68,3.9,18,0
2325,2003,5,15,2003.368,79,3.8,18,0
2326,2003,5,16,2003.371,81,6.0,22,0
2327,2003,5,17,2003.374,62,6.4,17,0
2328,2003,5,18,2003.377,70,6.0,19,0
2329,2003,5,19,2003.379,76,4.4,14,0
2330,2003,5,20,2003.382,97,6.0,19,0
2331,2003,5,21,2003.385,79,5.7,16,0
2332,2003,5,22,2003.388,103,7.5,15,0
2333,2003,5,23,2003.39,91,9.3,19,0
2334,2003,5,24,2003.393,59,6.0,17,0
2335,2003,5,25,2003.396,62,5.6,21,0
2336,2003,5,26,2003.399,83,5.5,18,0
2337,2003,5,27,2003.401,91,7.4,19,0
2338,2003,5,28,2003.404,99,5.9,21,0
2339,2003,5,29,2003.407,89,5.7,21,0
2340,2003,5,30,2003.41,70,4.8,20,0
2341,2003,5,31,2003.412,67,3.9,18,0
2342,2003,6,1,2003.415,64,5.6,23,0
2343,2003,6,2,2003.418,58,3.8,26,0
2344,2003,6,3,2003.421,61,3.7,25,0
2345,2003,6,4,2003.423,72,5.3,20,0
2346,2003,6,5,2003.426,91,9.1,25,0
2347,2003,6,6,2003.429,132,9.2,28,0
2348,2003,6,7,2003.432,150,7.9,21,0
2349,2003,6,8,2003.434,155,8.0,26,0
2350,2003,6,9,2003.437,170,12.7,26,0
2351,2003,6,10,2003.44,170,15.0,20,0
2352,2003,6,11,2003.442,178,10.6,25,0
2353,2003,6,12,2003.445,176,10.3,21,0
2354,2003,6,13,2003.448,147,8.6,23,0
2355,2003,6,14,2003.451,124,7.0,20,0
2356,2003,6,15,2003.453,97,8.5,19,0
2357,2003,6,16,2003.456,87,4.4,19,0
2358,2003,6,17,2003.459,86,5.8,19,0
2359,2003,6,18,2003.462,104,6.6,21,0
2360,2003,6,19,2003.464,117,4.7,19,0
2361,2003,6,20,2003.467,114,6.0,26,0
2362,2003,6,21,2003.47,95,7.5,26,0
2363,2003,6,22,2003.473,94,9.9,24,0
2364,2003,6,23,2003.475,101,3.7,21,0
2365,2003,6,24,2003.478,104,7.0,20,0
2366,2003,6,25,2003.481,117,6.0,24,0
2367,2003,6,26,2003.484,126,5.6,20,0
2368,2003,6,27,2003.486,143,4.5,21,0
2369,2003,6,28,2003.489,143,8.4,17,0
2370,2003,6,29,2003.492,144,8.6,24,0
2371,2003,6,30,2003.495,141,7.9,23,0
2372,2003,7,1,2003.497,154,8.2,20,0
2373,2003,7,2,2003.5,149,7.2,24,0
2374,2003,7,3,2003.503,123,11.7,17,0
2375,2003,7,4,2003.505,103,9.7,20,0
2376,2003,7,5,2003.508,86,6.6,23,0
2377,2003,7,6,2003.511,97,10.1,20,0
2378,2003,7,7,2003.514,131,8.7,22,0
2379,2003,7,8,2003.516,137,7.2,21,0
2380,2003,7,9,2003.519,139,7.6,23,0
2381,2003,7,10,2003.522,114,6.9,23,0
2382,2003,7,11,2003.525,94,7.2,22,0
2383,2003,7,12,2003.527,105,7.8,22,0
2384,2003,7,13,2003.53,148,6.9,19,0
2385,2003,7,14,2003.533,148,7.0,20,0
2386,2003,7,15,2003.536,162,8.5,23,0
2387,2003,7,16,2003.538,162,8.8,24,0
2388,2003,7,17,2003.541,173,8.1,21,0
2389,2003,7,18,2003.544,186,10.2,21,0
2390,2003,7,19,2003.547,197,13.5,21,0
2391,2003,7,20,2003.549,248,13.3,23,0
2392,2003,7,21,2003.552,225,8.4,24,0
2393,2003,7,22,2003.555,190,7.8,23,0
2394,2003,7,23,2003.558,154,6.5,21,0
2395,2003,7,24,2003.56,120,5.6,24,0
2396,2003,7,25,2003.563,72,7.6,24,0
2397,2003,7,26,2003.566,43,2.9,20,0
2398,2003,7,27,2003.568,51,5.9,23,0
2399,2003,7,28,2003.571,77,4.0,26,0
2400,2003,7,29,2003.574,66,3.2,17,0
2401,2003,7,30,2003.577,59,3.9,21,0
2402,2003,7,31,2003.579,65,4.0,25,0
2403,2003,8,1,2003.582,78,7.9,27,0
2404,2003,8,2,2003.585,89,5.3,27,0
2405,2003,8,3,2003.588,121,4.6,24,0
2406,2003,8,4,2003.59,116,5.5,26,0
2407,2003,8,5,2003.593,138,6.9,26,0
2408,2003,8,6,2003.596,132,6.1,26,0
2409,2003,8,7,2003.599,124,5.6,26,0
2410,2003,8,8,2003.601,109,4.1,27,0
2411,2003,8,9,2003.604,111,4.9,23,0
2412,2003,8,10,2003.607,114,6.8,25,0
2413,2003,8,11,2003.61,114,6.1,25,0
2414,2003,8,12,2003.612,113,6.3,23,0
2415,2003,8,13,2003.615,111,6.8,26,0
2416,2003,8,14,2003.618,100,8.4,21,0
2417,2003,8,15,2003.621,106,6.3,22,0
2418,2003,8,16,2003.623,116,7.9,19,0
2419,2003,8,17,2003.626,117,9.5,19,0
2420,2003,8,18,2003.629,106,6.7,20,0
2421,2003,8,19,2003.632,92,6.0,24,0
2422,2003,8,20,2003.634,98,10.4,24,0
2423,2003,8,21,2003.637,92,6.0,24,0
2424,2003,8,22,2003.64,109,8.5,22,0
2425,2003,8,23,2003.642,121,8.4,21,0
2426,2003,8,24,2003.645,130,6.5,26,0
2427,2003,8,25,2003.648,130,8.9,23,0
2428,2003,8,26,2003.651,141,11.7,21,0
2429,2003,8,27,2003.653,143,9.8,24,0
2430,2003,8,28,2003.656,151,9.5,20,0
2431,2003,8,29,2003.659,135,5.8,19,0
2432,2003,8,30,2003.662,117,6.6,23,0
2433,2003,8,31,2003.664,103,7.1,18,0
2434,2003,9,1,2003.667,74,10.6,20,0
2435,2003,9,2,2003.67,74,4.5,25,0
2436,2003,9,3,2003.673,76,6.2,25,0
2437,2003,9,4,2003.675,81,4.7,21,0
2438,2003,9,5,2003.678,63,4.0,24,0
2439,2003,9,6,2003.681,60,6.3,25,0
2440,2003,9,7,2003.684,48,6.2,22,0
2441,2003,9,8,2003.686,40,9.6,21,0
2442,2003,9,9,2003.689,27,4.1,24,0
2443,2003,9,10,2003.692,40,5.0,19,0
2444,2003,9,11,2003.695,55,3.4,24,0
2445,2003,9,12,2003.697,47,2.6,19,0
2446,2003,9,13,2003.7,48,3.4,23,0
2447,2003,9,14,2003.703,53,4.6,25,0
2448,2003,9,15,2003.705,68,7.2,25,0
2449,2003,9,16,2003.708,74,5.7,24,0
2450,2003,9,17,2003.711,94,4.1,26,0
2451,2003,9,18,2003.714,94,4.6,25,0
2452,2003,9,19,2003.716,84,3.8,26,0
2453,2003,9,20,2003.719,74,3.7,21,0
2454,2003,9,21,2003.722,81,7.6,21,0
2455,2003,9,22,2003.725,92,6.0,27,0
2456,2003,9,23,2003.727,105,6.4,23,0
2457,2003,9,24,2003.73,103,5.7,18,0
2458,2003,9,25,2003.733,108,6.1,22,0
2459,2003,9,26,2003.736,124,6.9,21,0
2460,2003,9,27,2003.738,127,7.3,24,0
2461,2003,9,28,2003.741,115,6.3,21,0
2462,2003,9,29,2003.744,119,6.7,22,0
2463,2003,9,30,2003.747,106,5.2,22,0
